Normalised City Pair,Departure Code,Arrival Code,Departure_lat,Departure_lon,Arrival_lat,Arrival_lon,Distance
"Des Moines, United States Of America - Phoenix, United States Of America",DSM,PHX,41.5,-93.65,33.44,-112.03,1848.2711174485835
"New York, United States Of America - Pittsburgh, United States Of America",LGA,PIT,40.8,-73.88,48.72,-94.74,1859.6742417891828
"Vancouver, Canada - Winnipeg, Canada",YWG,YVR,49.9,-97.23,49.19,-123.17,1864.4180795770872
"San Diego, United States Of America - San Jose, United States Of America",SAN,SJC,32.7,-102.18,37.37,-121.93,1868.2072202085094
"Frankfurt, Germany - Istanbul, Turkey",IST,FRA,41.0,28.99,50.05,8.56,1874.1775069444238
"New York, United States Of America - Pittsburgh, United States Of America",PIT,JFK,48.7,-94.74,40.64,-73.79,1875.3864783411293
"New Orleans, United States Of America - Newark, United States Of America",MSY,EWR,30.0,-90.26,40.69,-74.18,1876.7063047997485
"Chicago, United States Of America - Washington Dc, United States Of America",DCA,ORD,38.9,-77.04,41.6,-98.93,1877.214801129654
"Bombay, India - Lisbon, Portugal",BOM,LIS,50.1,8.56,38.77,-9.13,1878.6854835164504
"Frankfurt, Germany - Lisbon, Portugal",FRA,LIS,50.1,8.56,38.77,-9.13,1878.6854835164504
"Frankfurt, Germany - Lisbon, Portugal",FRA,LIS,50.1,8.56,38.77,-9.13,1878.6854835164504
"Frankfurt, Germany - Lisbon, Portugal",FRA,LIS,50.1,8.56,38.77,-9.13,1878.6854835164504
"Bogota, Colombia - Buenos Aires, Argentina",EZE,BOG,-12.0,-77.11,4.7,-74.14,1886.3612071393864
"Chicago, United States Of America - Los Angeles, United States Of America",ORD,LAX,41.6,-98.93,34.05,-118.24,1887.201520975087
"Chicago, United States Of America - Los Angeles, United States Of America",ORD,LAX,41.6,-98.93,34.05,-118.24,1887.201520975087
"Bogota, Colombia - Lima, Peru",BOG,LIM,4.7,-74.14,-12.02,-77.11,1888.550705728445
"Bogota, Colombia - Lima, Peru",BOG,LIM,4.7,-74.14,-12.02,-77.11,1888.550705728445
"London, United Kingdom - Reykjavik-keflavik, Iceland",LHR,KEF,51.5,-0.45,63.99,-22.61,1893.8614685299858
"Oakland, United States Of America - Seattle, United States Of America",SEA,OAK,39.9,-75.59,40.23,-97.9,1894.4935812866865
"London, United Kingdom - Reykjavik-keflavik, Iceland",KEF,LHR,64.0,-22.61,51.47,-0.45,1897.2815058685217
"Atlanta, United States Of America - Ft. Lauderdale, United States Of America",ATL,FLL,42.9,-83.53,26.07,-80.13,1897.325606472708
"Atlanta, United States Of America - Ft. Lauderdale, United States Of America",FLL,ATL,26.1,-80.13,42.94,-83.53,1898.400734297683
"Baltimore, United States Of America - Chicago, United States Of America",ORD,BWI,41.6,-98.93,39.18,-76.67,1899.5336434443948
"New Orleans, United States Of America - New York, United States Of America",JFK,MSY,40.6,-73.79,29.98,-90.26,1900.0283156392543
"New Orleans, United States Of America - New York, United States Of America",LGA,MSY,40.8,-73.88,29.98,-90.26,1906.0322890123755
"Beijing, China - Guangzhou, China",PEK,CAN,40.1,116.58,23.18,113.26,1907.6815456258457
"San Diego, United States Of America - San Francisco, United States Of America",SFO,SAN,37.6,-122.39,32.7,-102.18,1912.7480239672138
"San Diego, United States Of America - San Francisco, United States Of America",SAN,SFO,32.7,-102.18,37.61,-122.39,1912.9507571597183
"San Diego, United States Of America - San Francisco, United States Of America",SAN,SFO,32.7,-102.18,37.61,-122.39,1912.9507571597183
"Houston, United States Of America - Paris, France",CDG,IAH,39.0,-77.45,29.98,-95.34,1917.3185174557566
"Dallas, United States Of America - Washington Dc, United States Of America",DCA,DFW,38.9,-77.04,32.87,-97.04,1918.1302791119817
"Los Angeles, United States Of America - Oakland, United States Of America",OAK,LAX,40.2,-97.9,34.05,-118.24,1923.7600128750169
"Geneva, Switzerland - Istanbul, Turkey",IST,GVA,41.0,28.99,46.23,6.11,1924.2926741565975
"Burbank, United States Of America - Oakland, United States Of America",OAK,BUR,40.2,-97.9,34.2,-118.35,1925.3809097479843
"Bombay, India - Dubai, United Arab Emirates",BOM,DXB,19.1,72.86,25.25,55.35,1926.7880722600248
"Bombay, India - Dubai, United Arab Emirates",BOM,DXB,19.1,72.86,25.25,55.35,1926.7880722600248
"Bombay, India - Dubai, United Arab Emirates",BOM,DXB,19.1,72.86,25.25,55.35,1926.7880722600248
"Bombay, India - Dubai, United Arab Emirates",BOM,DXB,19.1,72.86,25.25,55.35,1926.7880722600248
"Bombay, India - Dubai, United Arab Emirates",BOM,DXB,19.1,72.86,25.25,55.35,1926.7880722600248
"Bombay, India - Dubai, United Arab Emirates",BOM,DXB,19.1,72.86,25.25,55.35,1926.7880722600248
"Bombay, India - London, United Kingdom",LGW,BOM,25.3,55.35,19.09,72.86,1928.9018782273376
"Bombay, India - New York, United States Of America",JFK,BOM,25.3,55.35,19.09,72.86,1928.9018782273376
"Bombay, India - Dubai, United Arab Emirates",DXB,BOM,25.3,55.35,19.09,72.86,1928.9018782273376
"Birmingham, United Kingdom - Bombay, India",BHX,BOM,25.3,55.35,19.09,72.86,1928.9018782273376
"Bombay, India - Dubai, United Arab Emirates",DXB,BOM,25.3,55.35,19.09,72.86,1928.9018782273376
"Bombay, India - Newcastle, United Kingdom",NCL,BOM,25.3,55.35,19.09,72.86,1928.9018782273376
"Bombay, India - Johannesburg, South Africa",JNB,BOM,25.3,55.35,19.09,72.86,1928.9018782273376
"Mexico City, Mexico - Miami, United States Of America",MIA,MEX,33.4,-110.87,19.43,-99.16,1939.739093280518
"Mexico City, Mexico - Miami, United States Of America",MIA,MEX,33.4,-110.87,19.43,-99.16,1939.739093280518
"Madrid, Spain - Mexico City, Mexico",MAD,MEX,33.4,-110.87,19.43,-99.16,1939.739093280518
"Houston, United States Of America - Washington Dc, United States Of America",DCA,IAH,38.9,-77.04,29.98,-95.34,1944.489641576116
"Dubai, United Arab Emirates - Islamabad/rawalpindi, Pakistan",DXB,ISB,25.3,55.35,33.61,73.1,1947.784482645064
"Harare, Zimbabwe - Nairobi, Kenya",NBO,HRE,-1.3,36.81,-17.92,31.1,1951.0526484464326
"Harare, Zimbabwe - Nairobi, Kenya",HRE,NBO,-17.9,31.1,-1.28,36.81,1951.064692910971
"Houston, United States Of America - New York, United States Of America",JFK,HOU,40.6,-73.79,29.6,-90.72,1961.3296571939209
"Dallas, United States Of America - Los Angeles, United States Of America",DFW,LAX,32.9,-97.04,34.05,-118.24,1967.572093076896
"Beijing, China - Shenzhen, China",PEK,SZX,40.1,116.58,22.53,113.97,1969.722912068219
"Chicago, United States Of America - Seattle, United States Of America",ORD,SEA,41.6,-98.93,39.9,-75.59,1969.7367946356217
"Orlando-intl, United States Of America - Philadelphia, United States Of America",PHL,MCO,45.1,-89.01,28.44,-81.31,1973.6920631037704
"Boston, United States Of America - Pittsburgh, United States Of America",PIT,BOS,48.7,-94.74,42.21,-71.0,1977.8852554591788
"Miami, United States Of America - New Orleans, United States Of America",MSY,MIA,30.0,-90.26,33.4,-110.87,1983.284160845029
"Dubai, United Arab Emirates - Lahore, Pakistan",LHE,DXB,31.5,74.39,25.25,55.35,1985.371036976563
"Philadelphia, United States Of America - Tampa, United States Of America",PHL,TPA,45.1,-89.01,27.97,-82.54,1989.4801503835636
"Beijing, China - Hong Kong, Hong Kong",HKG,PEK,22.3,113.94,40.07,116.58,1992.1859681634837
"Beijing, China - Hong Kong, Hong Kong",HKG,PEK,22.3,113.94,40.07,116.58,1992.1859681634837
"Beijing, China - Hong Kong, Hong Kong",HKG,PEK,22.3,113.94,40.07,116.58,1992.1859681634837
"Beijing, China - Hong Kong, Hong Kong",HKG,PEK,22.3,113.94,40.07,116.58,1992.1859681634837
"Beijing, China - Hong Kong, Hong Kong",HKG,PEK,22.3,113.94,40.07,116.58,1992.1859681634837
"Beijing, China - Hong Kong, Hong Kong",PEK,HKG,40.1,116.58,22.32,113.94,1993.2807409185061
"Beijing, China - Hong Kong, Hong Kong",PEK,HKG,40.1,116.58,22.32,113.94,1993.2807409185061
"Alma Ata, Kazakhstan - Atyrau, Kazakhstan",ALA,GUW,43.4,77.03,47.11,51.85,2005.061129444976
"Fresno, United States Of America - Hong Kong, Hong Kong",HKG,FAT,34.1,-118.24,32.94,-96.38,2027.3555650562012
"Regina, Canada - Toronto, Canada",YYZ,YQR,43.7,-79.61,50.43,-104.66,2028.0953977169602
"Amman, Jordan - Dubai, United Arab Emirates",AMM,DXB,32.0,35.94,25.25,55.35,2034.509924115004
"Amman, Jordan - Dubai, United Arab Emirates",AMM,DXB,32.0,35.94,25.25,55.35,2034.509924115004
"Moscow, Russia - San Francisco, United States Of America",SFO,DME,50.1,8.56,55.42,37.9,2044.2529982594485
"Chicago, United States Of America - San Francisco, United States Of America",ORD,SFO,41.6,-98.93,37.61,-122.39,2052.0341887415334
"Chicago, United States Of America - San Francisco, United States Of America",ORD,SFO,41.6,-98.93,37.61,-122.39,2052.0341887415334
"Chicago, United States Of America - San Francisco, United States Of America",ORD,SFO,41.6,-98.93,37.61,-122.39,2052.0341887415334
"Chicago, United States Of America - San Francisco, United States Of America",ORD,SFO,41.6,-98.93,37.61,-122.39,2052.0341887415334
"Chicago, United States Of America - San Francisco, United States Of America",SFO,ORD,37.6,-122.39,41.6,-98.93,2052.4116165977957
"Geneva, Switzerland - Larnaca, Cyprus",GVA,LCA,48.2,16.37,34.88,33.63,2054.699630390025
"Philadelphia, United States Of America - Phoenix, United States Of America",PHL,PHX,44.9,-93.2,33.44,-112.03,2055.633292162631
"Houston, United States Of America - Toronto, Canada",IAH,YYZ,30.0,-95.34,43.68,-79.61,2060.7129425647213
"Chicago, United States Of America - Montreal, Canada",YUL,ORD,45.5,-73.75,41.6,-98.93,2066.677431062784
"Chicago, United States Of America - Newark, United States Of America",EWR,ORD,40.7,-74.18,41.6,-98.93,2068.241367628955
"Chicago, United States Of America - Newark, United States Of America",ORD,EWR,41.6,-98.93,40.69,-74.18,2068.4526887855286
"New York, United States Of America - Newark, United States Of America",LGA,EWR,41.6,-98.93,40.69,-74.18,2068.4526887855286
"Hong Kong, Hong Kong - Seoul, Republic Of Korea",HKG,ICN,22.3,113.94,37.45,126.66,2079.8362070469752
"Hong Kong, Hong Kong - Seoul, Republic Of Korea",HKG,ICN,22.3,113.94,37.45,126.66,2079.8362070469752
"Hong Kong, Hong Kong - Seoul, Republic Of Korea",HKG,ICN,22.3,113.94,37.45,126.66,2079.8362070469752
"Hong Kong, Hong Kong - Seoul, Republic Of Korea",ICN,HKG,37.5,126.66,22.32,113.94,2082.2667832245133
"Hong Kong, Hong Kong - Seoul, Republic Of Korea",ICN,HKG,37.5,126.66,22.32,113.94,2082.2667832245133
"Hong Kong, Hong Kong - Seoul, Republic Of Korea",ICN,HKG,37.5,126.66,22.32,113.94,2082.2667832245133
"Hong Kong, Hong Kong - Seoul, Republic Of Korea",ICN,HKG,37.5,126.66,22.32,113.94,2082.2667832245133
"Houston, United States Of America - Pittsburgh, United States Of America",IAH,PIT,30.0,-95.34,48.72,-94.74,2082.844461705506
"Beijing, China - Tokyo, Japan",HND,PEK,35.6,139.75,40.07,116.58,2088.7330145677106
"Chicago, United States Of America - New York, United States Of America",LGA,ORD,40.8,-73.88,41.6,-98.93,2090.9812613623703
"Chicago, United States Of America - New York, United States Of America",LGA,ORD,40.8,-73.88,41.6,-98.93,2090.9812613623703
"Chicago, United States Of America - New York, United States Of America",LGA,ORD,40.8,-73.88,41.6,-98.93,2090.9812613623703
"Beijing, China - Tokyo, Japan",PEK,HND,40.1,116.58,35.55,139.75,2091.0876969363717
"Beijing, China - Tokyo, Japan",PEK,HND,40.1,116.58,35.55,139.75,2091.0876969363717
"New York, United States Of America - Oklahoma City, United States Of America",OKC,LGA,41.6,-98.93,40.77,-73.88,2091.60425065518
"Chicago, United States Of America - New York, United States Of America",ORD,LGA,41.6,-98.93,40.77,-73.88,2091.60425065518
"New York, United States Of America - Tokyo, Japan",NRT,LGA,41.6,-98.93,40.77,-73.88,2091.60425065518
"Chicago, United States Of America - New York, United States Of America",ORD,LGA,41.6,-98.93,40.77,-73.88,2091.60425065518
"New York, United States Of America - South Bend, United States Of America",SBN,LGA,41.6,-98.93,40.77,-73.88,2091.60425065518
"Chicago, United States Of America - New York, United States Of America",ORD,LGA,41.6,-98.93,40.77,-73.88,2091.60425065518
"Madison, United States Of America - New York, United States Of America",MSN,LGA,41.6,-98.93,40.77,-73.88,2091.60425065518
"Jackson Hole, United States Of America - New York, United States Of America",JAC,LGA,41.6,-98.93,40.77,-73.88,2091.60425065518
"Cedar Rapids/iowa City, United States Of America - New York, United States Of America",CID,LGA,41.6,-98.93,40.77,-73.88,2091.60425065518
"Casablanca-mohamed V., Morocco - London, United Kingdom",LHR,CMN,51.5,-0.45,33.37,-7.58,2097.3718409418675
"Athens, Greece - Paris, France",ATH,CDG,37.9,23.72,49.01,2.54,2098.088003090055
"Taipei-sung Shan, Taiwan - Tokyo, Japan",HND,TSA,35.6,139.75,25.06,121.55,2098.432780164531
"London, United Kingdom - Malta, Malta",MLA,LHR,35.9,14.49,51.47,-0.45,2099.0791894548515
"Chicago, United States Of America - White Plains, United States Of America",ORD,HPN,41.6,-98.93,41.07,-73.7,2100.464632401722
"Bucharest-otopeni, Romania - London, United Kingdom",OTP,LHR,44.6,26.07,51.47,-0.45,2100.96451533977
"Chicago, United States Of America - New York, United States Of America",JFK,ORD,40.6,-73.79,41.6,-98.93,2102.681319852655
"New York, United States Of America - Saginaw, United States Of America",LGA,MBS,37.3,-107.75,43.53,-84.09,2111.4562662507333
"Mahe Island, Seychelles Islands - Nairobi, Kenya",NBO,SEZ,-1.3,36.81,-4.68,55.52,2111.683770131168
"Johannesburg, South Africa - Mahe Island, Seychelles Islands",JNB,SEZ,-1.3,36.81,-4.68,55.52,2111.683770131168
"Mahe Island, Seychelles Islands - Nairobi, Kenya",SEZ,NBO,-4.7,55.52,-1.28,36.81,2112.473295601734
"Mahe Island, Seychelles Islands - Nairobi, Kenya",SEZ,NBO,-4.7,55.52,-1.28,36.81,2112.473295601734
"London, United Kingdom - St. Petersburg, Russia",LHR,LED,51.5,-0.45,59.77,30.33,2114.6579066646295
"Lisbon, Portugal - Milan, Italy",MIL,LIS,37.7,15.12,38.77,-9.13,2115.833182759205
"Chicago, United States Of America - Tampa, United States Of America",TPA,ORD,28.0,-82.54,41.6,-98.93,2120.961884078845
"Denver, United States Of America - Toronto, Canada",YYZ,DEN,43.7,-79.61,39.77,-104.86,2132.1369724720207
"Beijing, China - Tokyo, Japan",NRT,PEK,35.8,140.39,40.07,116.58,2135.188782710194
"Beirut, Lebanon - Dubai, United Arab Emirates",DXB,BEY,25.3,55.35,33.82,35.49,2137.232540111153
"Beirut, Lebanon - Dubai, United Arab Emirates",BEY,DXB,33.8,35.49,25.25,55.35,2139.2952164872654
"Kiev-borispol, Ukraine - London, United Kingdom",LGW,KBP,51.2,-0.16,50.43,30.55,2144.191357428477
"Las Vegas, United States Of America - Miami, United States Of America",LAS,MIA,32.0,-87.96,33.4,-110.87,2145.724970808085
"Amsterdam, Netherlands - Moscow, Russia",AMS,SVO,52.3,4.75,55.96,37.42,2146.678690471116
"Auckland-intl, New Zealand - Sydney, Australia",SYD,AKL,-33.9,151.23,-37.0,174.79,2156.7477964845575
"Auckland-intl, New Zealand - Sydney, Australia",SYD,AKL,-33.9,151.23,-37.0,174.79,2156.7477964845575
"Kiev-borispol, Ukraine - London, United Kingdom",LHR,KBP,51.5,-0.45,50.43,30.55,2158.5875327634703
"Kiev-borispol, Ukraine - London, United Kingdom",LHR,KBP,51.5,-0.45,50.43,30.55,2158.5875327634703
"Kiev-borispol, Ukraine - London, United Kingdom",LHR,KBP,51.5,-0.45,50.43,30.55,2158.5875327634703
"Kiev-borispol, Ukraine - London, United Kingdom",LHR,KBP,51.5,-0.45,50.43,30.55,2158.5875327634703
"Kiev-borispol, Ukraine - London, United Kingdom",KBP,LHR,50.4,30.55,51.47,-0.45,2159.990700149778
"Charlotte, United States Of America - Denver, United States Of America",CLT,DEN,35.2,-80.95,39.77,-104.86,2163.628364370993
"Paris, France - Rabat, Morocco",CDG,RBA,49.0,2.54,30.74,-6.45,2167.529277782002
"London, United Kingdom - Rabat, Morocco",LHR,RBA,49.0,2.54,30.74,-6.45,2167.529277782002
"Chicago, United States Of America - Hartford/springfield, United States Of America",ORD,BDL,41.6,-98.93,41.93,-72.68,2169.577223134433
"El Paso, United States Of America - New York, United States Of America",LGA,ELP,32.9,-97.04,43.28,-75.82,2177.5866536226795
"Moscow, Russia - Zurich, Switzerland",SVO,ZRH,56.0,37.42,47.45,8.57,2182.0806889723913
"Taipei, Taiwan - Tokyo, Japan",NRT,TPE,35.8,140.39,25.08,121.24,2183.137892765886
"Frankfurt, Germany - Manila, Philippines",FRA,MNL,13.7,100.77,14.51,121.02,2185.648683818987
"Moscow, Russia - Zurich, Switzerland",ZRH,DME,47.5,8.57,55.42,37.9,2194.262004610636
"Moscow, Russia - Zurich, Switzerland",ZRH,DME,47.5,8.57,55.42,37.9,2194.262004610636
"Moscow, Russia - New York, United States Of America",JFK,DME,47.5,8.57,55.42,37.9,2194.262004610636
"Birmingham, United Kingdom - Delhi, India",BHX,DEL,25.3,55.35,28.66,77.26,2200.4694764830524
"Delhi, India - Dubai, United Arab Emirates",DXB,DEL,25.3,55.35,28.66,77.26,2200.4694764830524
"Delhi, India - Dubai, United Arab Emirates",DXB,DEL,25.3,55.35,28.66,77.26,2200.4694764830524
"Delhi, India - London, United Kingdom",LGW,DEL,25.3,55.35,28.66,77.26,2200.4694764830524
"Delhi, India - Dubai, United Arab Emirates",DXB,DEL,25.3,55.35,28.66,77.26,2200.4694764830524
"Delhi, India - Dubai, United Arab Emirates",DXB,DEL,25.3,55.35,28.66,77.26,2200.4694764830524
"Houston, United States Of America - Los Angeles, United States Of America",IAH,LAX,30.0,-95.34,34.05,-118.24,2201.0515701578843
"Delhi, India - Dubai, United Arab Emirates",DEL,DXB,28.7,77.26,25.25,55.35,2202.257989483017
"Delhi, India - Dubai, United Arab Emirates",DEL,DXB,28.7,77.26,25.25,55.35,2202.257989483017
"Delhi, India - Dubai, United Arab Emirates",DEL,DXB,28.7,77.26,25.25,55.35,2202.257989483017
"Houston, United States Of America - Los Angeles, United States Of America",LAX,IAH,34.1,-118.24,29.98,-95.34,2202.275714374144
"Houston, United States Of America - Los Angeles, United States Of America",LAX,IAH,34.1,-118.24,29.98,-95.34,2202.275714374144
"Dallas, United States Of America - Newark, United States Of America",DFW,EWR,32.9,-97.04,40.69,-74.18,2204.475487352664
"Hanoi, Viet Nam - Singapore, Singapore",SIN,HAN,1.3,103.98,21.23,105.81,2225.679624110824
"Sydney, Australia - Wellington, New Zealand",SYD,WLG,-33.9,151.23,-41.33,174.81,2227.0306959841337
"Sydney, Australia - Wellington, New Zealand",SYD,WLG,-33.9,151.23,-41.33,174.81,2227.0306959841337
"Dallas, United States Of America - New York, United States Of America",DFW,LGA,32.9,-97.04,40.77,-73.88,2231.228624057301
"Austin, United States Of America - New York, United States Of America",AUS,LGA,32.9,-97.04,40.77,-73.88,2231.228624057301
"Dallas, United States Of America - New York, United States Of America",DFW,LGA,32.9,-97.04,40.77,-73.88,2231.228624057301
"Dallas, United States Of America - New York, United States Of America",LGA,DFW,40.8,-73.88,32.87,-97.04,2233.793740941289
"Dallas, United States Of America - New York, United States Of America",LGA,DFW,40.8,-73.88,32.87,-97.04,2233.793740941289
"Monterrey, Mexico - Newark, United States Of America",MTY,EWR,30.0,-95.34,40.69,-74.18,2249.104339017397
"Houston, United States Of America - Newark, United States Of America",IAH,EWR,30.0,-95.34,40.69,-74.18,2249.104339017397
"Houston, United States Of America - Newark, United States Of America",EWR,IAH,40.7,-74.18,29.98,-95.34,2250.9388944025236
"Chicago, United States Of America - Quebec, Canada",ORD,YQB,41.6,-98.93,46.79,-71.38,2258.8005557599718
"Portland, United States Of America - San Diego, United States Of America",SAN,PDX,32.7,-102.18,45.59,-122.59,2259.0299738997714
"Ft. Lauderdale, United States Of America - Philadelphia, United States Of America",PHL,FLL,45.1,-89.01,26.07,-80.13,2260.551624973298
"Moscow, Russia - Tselinograd, Kazakhstan",TSE,DME,51.0,71.48,55.42,37.9,2266.5902349928424
"New York, United States Of America - San Antonio, United States Of America",SAT,LGA,30.0,-95.34,40.77,-73.88,2275.777067692153
"Houston, United States Of America - New York, United States Of America",IAH,LGA,30.0,-95.34,40.77,-73.88,2275.777067692153
"Houston, United States Of America - New York, United States Of America",IAH,LGA,30.0,-95.34,40.77,-73.88,2275.777067692153
"Houston, United States Of America - New York, United States Of America",LGA,IAH,40.8,-73.88,29.98,-95.34,2278.5479171711354
"Milan, Italy - Moscow, Russia",MXP,SVO,45.5,9.18,55.96,37.42,2280.0350078800234
"Moscow, Russia - Tselinograd, Kazakhstan",SVO,TSE,56.0,37.42,51.03,71.48,2294.053173681622
"Chicago, United States Of America - Fort Meyers-regional, United States Of America",RSW,ORD,26.5,-81.75,41.6,-98.93,2299.4163981308184
"Boston, United States Of America - Chicago, United States Of America",ORD,BOS,41.6,-98.93,42.21,-71.0,2302.76228197789
"Boston, United States Of America - Chicago, United States Of America",ORD,BOS,41.6,-98.93,42.21,-71.0,2302.76228197789
"Boston, United States Of America - Hong Kong, Hong Kong",HKG,BOS,41.6,-98.93,42.21,-71.0,2302.76228197789
"Boston, United States Of America - Chicago, United States Of America",BOS,ORD,42.2,-71.0,41.6,-98.93,2302.9131625086975
"Denver, United States Of America - Washington Dc, United States Of America",IAD,DEN,39.0,-77.45,39.77,-104.86,2348.7709159026285
"Dallas, United States Of America - San Francisco, United States Of America",DFW,SFO,32.9,-97.04,37.61,-122.39,2353.6070522151545
"Manila, Philippines - Singapore, Singapore",MNL,SIN,14.5,121.02,1.34,103.98,2376.9520692624983
"Manila, Philippines - Singapore, Singapore",SIN,MNL,1.3,103.98,14.51,121.02,2380.409428960325
"Manila, Philippines - Singapore, Singapore",SIN,MNL,1.3,103.98,14.51,121.02,2380.409428960325
"Chicago, United States Of America - West Palm Beach, United States Of America",ORD,PBI,41.6,-98.93,26.69,-80.09,2389.3808872731393
"Abu Dhabi, United Arab Emirates - Cairo, Egypt",AUH,CAI,24.4,54.64,30.05,31.25,2392.367288520927
"Geneva, Switzerland - Moscow, Russia",SVO,GVA,56.0,37.42,46.23,6.11,2413.178563768035
"Dhaka, Bangladesh - Hong Kong, Hong Kong",HKG,DAC,22.3,113.94,23.84,90.39,2413.3082338168206
"Geneva, Switzerland - Moscow, Russia",GVA,SVO,46.2,6.11,55.96,37.42,2414.204238345546
"Athens, Greece - London, United Kingdom",ATH,LHR,37.9,23.72,51.47,-0.45,2416.0922815164413
"Austin, United States Of America - Newark, United States Of America",EWR,AUS,40.7,-74.18,30.2,-97.67,2416.742033289968
"Austin, United States Of America - San Francisco, United States Of America",SFO,AUS,37.6,-122.39,30.2,-97.67,2417.31987377477
"Athens, Greece - London, United Kingdom",LHR,ATH,51.5,-0.45,37.89,23.72,2418.5286044002496
"Cleveland, United States Of America - Philadelphia, United States Of America",CLE,PHL,45.5,-120.2,45.05,-89.01,2426.411882130913
"Cairo, Egypt - Dubai, United Arab Emirates",DXB,CAI,25.3,55.35,30.05,31.25,2427.093989155393
"Cairo, Egypt - Dubai, United Arab Emirates",DXB,CAI,25.3,55.35,30.05,31.25,2427.093989155393
"Cairo, Egypt - Johannesburg, South Africa",JNB,CAI,25.3,55.35,30.05,31.25,2427.093989155393
"Cairo, Egypt - Dubai, United Arab Emirates",DXB,CAI,25.3,55.35,30.05,31.25,2427.093989155393
"Cairo, Egypt - Dubai, United Arab Emirates",CAI,DXB,30.1,31.25,25.25,55.35,2429.4877580677194
"Cairo, Egypt - Dubai, United Arab Emirates",CAI,DXB,30.1,31.25,25.25,55.35,2429.4877580677194
"Geneva, Switzerland - Moscow, Russia",GVA,DME,46.2,6.11,55.42,37.9,2430.569945729329
"Geneva, Switzerland - Moscow, Russia",GVA,DME,46.2,6.11,55.42,37.9,2430.569945729329
"Dar Es Salaam, United Rep. Of Tanzania - Johannesburg, South Africa",JNB,DAR,-26.1,28.23,-6.88,39.2,2433.647401482057
"Dar Es Salaam, United Rep. Of Tanzania - Johannesburg, South Africa",JNB,DAR,-26.1,28.23,-6.88,39.2,2433.647401482057
"Dar Es Salaam, United Rep. Of Tanzania - Gaborone, Botswana",GBE,DAR,-26.1,28.23,-6.88,39.2,2433.647401482057
"Dar Es Salaam, United Rep. Of Tanzania - Johannesburg, South Africa",DAR,JNB,-6.9,39.2,-26.13,28.23,2434.546819639123
"Dar Es Salaam, United Rep. Of Tanzania - Johannesburg, South Africa",DAR,JNB,-6.9,39.2,-26.13,28.23,2434.546819639123
"Chicago, United States Of America - Ft. Lauderdale, United States Of America",FLL,ORD,26.1,-80.13,41.6,-98.93,2436.499406381866
"Austin, United States Of America - New York, United States Of America",AUS,JFK,30.2,-97.67,40.64,-73.79,2445.021583228667
"Los Angeles, United States Of America - Minneapolis, United States Of America",MSP,LAX,44.9,-93.2,34.05,-118.24,2450.8172285600276
"Moscow, Russia - Paris, France",SVO,CDG,56.0,37.42,49.01,2.54,2455.712818951064
"Moscow, Russia - Paris, France",CDG,SVO,49.0,2.54,55.96,37.42,2456.0154282397352
"Lima, Peru - Santiago, Chile",LIM,SCL,-12.0,-77.11,-33.39,-70.79,2464.4825156664742
"Lima, Peru - Santiago, Chile",LIM,SCL,-12.0,-77.11,-33.39,-70.79,2464.4825156664742
"Lima, Peru - Santiago, Chile",LIM,SCL,-12.0,-77.11,-33.39,-70.79,2464.4825156664742
"Hong Kong, Hong Kong - Osaka, Japan",KIX,HKG,34.4,135.24,22.32,113.94,2471.89668222085
"Hong Kong, Hong Kong - Osaka, Japan",HKG,KIX,22.3,113.94,34.43,135.24,2474.789366466983
"Hong Kong, Hong Kong - Osaka, Japan",HKG,KIX,22.3,113.94,34.43,135.24,2474.789366466983
"Denver, United States Of America - Seattle, United States Of America",DEN,SEA,39.8,-104.86,39.9,-75.59,2488.1848367640896
"Istanbul, Turkey - London, United Kingdom",IST,LGW,41.0,28.99,51.16,-0.16,2494.448237002891
"New York, United States Of America - Santo Domingo, Dominican Republic",SDQ,JFK,18.4,-69.67,40.64,-73.79,2504.8962907449068
"Boston, United States Of America - Dallas, United States Of America",BOS,DFW,42.2,-71.0,32.87,-97.04,2507.163181457795
"London, United Kingdom - Moscow, Russia",LHR,SVO,51.5,-0.45,55.96,37.42,2507.540313705211
"London, United Kingdom - Moscow, Russia",SVO,LHR,56.0,37.42,51.47,-0.45,2508.67269539414
"Guam, Guam - New York, United States Of America",JFK,GUM,35.8,140.39,13.48,144.75,2520.6759854733073
"Guam, Guam - Seattle, United States Of America",SEA,GUM,35.8,140.39,13.48,144.75,2520.6759854733073
"Istanbul, Turkey - London, United Kingdom",LON,IST,51.5,-0.45,41.04,28.99,2521.389343239914
"Ankara-esenboga, Turkey - London, United Kingdom",ESB,LHR,41.0,28.99,51.47,-0.45,2523.1822563026176
"Ankara-esenboga, Turkey - London, United Kingdom",ESB,LHR,41.0,28.99,51.47,-0.45,2523.1822563026176
"Istanbul, Turkey - London, United Kingdom",IST,LHR,41.0,28.99,51.47,-0.45,2523.1822563026176
"Moscow, Russia - Nice, France",SVO,NCE,56.0,37.42,43.67,7.21,2533.7852238963
"Hong Kong, Hong Kong - Kuala Lumpur, Malaysia",HKG,KUL,22.3,113.94,2.76,101.71,2543.071514838411
"Hong Kong, Hong Kong - Kuala Lumpur, Malaysia",HKG,KUL,22.3,113.94,2.76,101.71,2543.071514838411
"Hong Kong, Hong Kong - Kuala Lumpur, Malaysia",HKG,KUL,22.3,113.94,2.76,101.71,2543.071514838411
